Field1,id,extra__id,extra__loc,extra__rec,extra__cre,extra__exc,extra__das,extra__sou,extra__sub,geometry,extra__s_1,extra__s_2,extra__s_3,extra__s_4,extra__s_5,extra__s_6,extra__s_7,extra__s_8,extra__s_9,extra___10,extra___11,extra___12,extra___13,extra___14,extra___15,extra___16,extra___17,extra___18,extra___19,extra___20,extra___21,extra___22,groupby_co,fixtime,junk_statu,longitude,latitude
"381",d793addb-17ad-4d38-a78f-b0e119632814,d793addb-17ad-4d38-a78f-b0e119632814,"{'longitude': 35.2954888343811, 'latitude': -1.4558172225952148}",2024-07-31 06:50:37+00:00,2024-07-31 07:01:47+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.2954888343811 -1.4558172225952148),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-07-31 06:50:37+00:00,False,35.29548883440,-1.45581722260
"440",a6b8ee31-a912-4f93-8f75-306f5db014bb,a6b8ee31-a912-4f93-8f75-306f5db014bb,"{'longitude': 35.28677701950073, 'latitude': -1.459035873413086}",2024-07-31 19:30:48+00:00,2024-07-31 20:01:38+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.28677701950073 -1.459035873413086),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-07-31 19:30:48+00:00,False,35.28677701950,-1.45903587341
"458",9eb38dc6-65ce-4d34-8b9f-35ca9d112c97,9eb38dc6-65ce-4d34-8b9f-35ca9d112c97,"{'longitude': 35.28675556182861, 'latitude': -1.4591431617736816}",2024-08-01 01:14:37+00:00,2024-08-01 01:31:15+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.28675556182861 -1.4591431617736816),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-01 01:14:37+00:00,False,35.28675556180,-1.45914316177
"489",2fa4fa88-e525-458a-a06e-907f4c9bf3d0,2fa4fa88-e525-458a-a06e-907f4c9bf3d0,"{'longitude': 35.302226543426514, 'latitude': -1.4499914646148682}",2024-08-01 07:25:43+00:00,2024-08-01 07:31:43+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.302226543426514 -1.4499914646148682),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-01 07:25:43+00:00,False,35.30222654340,-1.44999146461
"515",7ede1ec6-87e4-4836-bae5-93df042a628a,7ede1ec6-87e4-4836-bae5-93df042a628a,"{'longitude': 35.30186176300049, 'latitude': -1.4377927780151367}",2024-08-01 13:43:22+00:00,2024-08-01 14:01:54+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.30186176300049 -1.4377927780151367),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-01 13:43:22+00:00,False,35.30186176300,-1.43779277802
"551",c0584009-f9f6-464e-a82d-e5f16ab4bf1b,c0584009-f9f6-464e-a82d-e5f16ab4bf1b,"{'longitude': 35.28675556182861, 'latitude': -1.4590895175933838}",2024-08-01 19:57:57+00:00,2024-08-01 21:02:08+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.28675556182861 -1.4590895175933838),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-01 19:57:57+00:00,False,35.28675556180,-1.45908951759
"589",da99337a-615a-49ae-8877-af8ea8bc9813,da99337a-615a-49ae-8877-af8ea8bc9813,"{'longitude': 35.28675556182861, 'latitude': -1.459110975265503}",2024-08-02 02:26:53+00:00,2024-08-02 03:01:42+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.28675556182861 -1.459110975265503),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-02 02:26:53+00:00,False,35.28675556180,-1.45911097527
"614",3109c307-beb0-4702-af88-27e3950e5763,3109c307-beb0-4702-af88-27e3950e5763,"{'longitude': 35.302183628082275, 'latitude': -1.4516866207122803}",2024-08-02 08:38:13+00:00,2024-08-02 09:02:03+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.302183628082275 -1.4516866207122803),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-02 08:38:13+00:00,False,35.30218362810,-1.45168662071
"640",ef4e2fb5-69a5-411a-86b3-120ec216f54c,ef4e2fb5-69a5-411a-86b3-120ec216f54c,"{'longitude': 35.28754949569702, 'latitude': -1.4402174949645996}",2024-08-02 14:31:28+00:00,2024-08-02 15:02:27+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.28754949569702 -1.4402174949645996),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-02 14:31:28+00:00,False,35.28754949570,-1.44021749496
"665",d3b25fe8-895d-4fd6-9844-7270237fb8ef,d3b25fe8-895d-4fd6-9844-7270237fb8ef,"{'longitude': 35.28754949569702, 'latitude': -1.4402174949645996}",2024-08-02 20:35:30+00:00,2024-08-02 21:01:36+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,5ceb7780-e1c7-4e87-bfd0-4396b0946b7e,312c482f-1694-40c9-bf53-22a48a99a2f2,POINT (35.28754949569702 -1.4402174949645996),observations.subject,312c482f-1694-40c9-bf53-22a48a99a2f2,2207B1801,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T14:01:15.364410+03:00,2024-07-26T14:01:15.364477+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T05:32:33+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.29454469680786, -1.457040309906006]}, 'properties': {'title': '2207B1801', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '312c482f-1694-40c9-bf53-22a48a99a2f2', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/312c482f-1694-40c9-bf53-22a48a99a2f2,#ff0000,312c482f-1694-40c9-bf53-22a48a99a2f2,2024-08-02 20:35:30+00:00,False,35.28754949570,-1.44021749496
