Field1,id,extra__id,extra__loc,extra__rec,extra__cre,extra__exc,extra__das,extra__sou,extra__sub,geometry,extra__s_1,extra__s_2,extra__s_3,extra__s_4,extra__s_5,extra__s_6,extra__s_7,extra__s_8,extra__s_9,extra___10,extra___11,extra___12,extra___13,extra___14,extra___15,extra___16,extra___17,extra___18,extra___19,extra___20,extra___21,extra___22,groupby_co,fixtime,junk_statu,longitude,latitude
"52",e6583a35-06ba-4a07-b464-233744f49413,e6583a35-06ba-4a07-b464-233744f49413,"{'longitude': 35.316195487976074, 'latitude': -1.35856032371521}",2024-07-25 20:22:16+00:00,2024-07-25 20:31:21+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.316195487976074 -1.35856032371521),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-25 20:22:16+00:00,False,35.31619548800,-1.35856032372
"56",864a8b76-22ac-4724-94f7-b3d502d348f8,864a8b76-22ac-4724-94f7-b3d502d348f8,"{'longitude': 35.316195487976074, 'latitude': -1.358635425567627}",2024-07-26 02:19:59+00:00,2024-07-26 02:31:13+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.316195487976074 -1.358635425567627),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-26 02:19:59+00:00,False,35.31619548800,-1.35863542557
"97",c2c429fd-8bd0-48bd-ab39-6a0f19f2ad5f,c2c429fd-8bd0-48bd-ab39-6a0f19f2ad5f,"{'longitude': 35.32123804092407, 'latitude': -1.3679373264312744}",2024-07-26 14:31:03+00:00,2024-07-26 15:01:34+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.32123804092407 -1.3679373264312744),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-26 14:31:03+00:00,False,35.32123804090,-1.36793732643
"132",36290216-984a-47cc-9901-80695057d0d0,36290216-984a-47cc-9901-80695057d0d0,"{'longitude': 35.31630277633667, 'latitude': -1.3586997985839844}",2024-07-26 20:54:14+00:00,2024-07-26 21:01:41+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.31630277633667 -1.3586997985839844),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-26 20:54:14+00:00,False,35.31630277630,-1.35869979858
"152",63258c65-b48a-4880-9c7a-bacdf401ab36,63258c65-b48a-4880-9c7a-bacdf401ab36,"{'longitude': 35.31628131866455, 'latitude': -1.3586997985839844}",2024-07-27 02:53:54+00:00,2024-07-27 03:02:08+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.31628131866455 -1.3586997985839844),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-27 02:53:54+00:00,False,35.31628131870,-1.35869979858
"174",09f07d09-548d-4c3f-98fb-378755af2d62,09f07d09-548d-4c3f-98fb-378755af2d62,"{'longitude': 35.337631702423096, 'latitude': -1.3718211650848389}",2024-07-27 09:31:15+00:00,2024-07-27 10:02:28+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.337631702423096 -1.3718211650848389),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-27 09:31:15+00:00,False,35.33763170240,-1.37182116508
"197",95d9ebf2-9f30-42e1-a6b3-9361b3e90d71,95d9ebf2-9f30-42e1-a6b3-9361b3e90d71,"{'longitude': 35.31623840332031, 'latitude': -1.3587427139282227}",2024-07-27 15:15:13+00:00,2024-07-27 15:32:19+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.31623840332031 -1.3587427139282227),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-27 15:15:13+00:00,False,35.31623840330,-1.35874271393
"198",6e99d27e-647b-40d1-9321-244ab4dc7721,6e99d27e-647b-40d1-9321-244ab4dc7721,"{'longitude': 35.31623840332031, 'latitude': -1.3586997985839844}",2024-07-28 03:34:46+00:00,2024-07-28 04:01:09+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.31623840332031 -1.3586997985839844),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-28 03:34:46+00:00,False,35.31623840330,-1.35869979858
"199",ac266162-6ce8-4c8f-8224-e44bed0b5534,ac266162-6ce8-4c8f-8224-e44bed0b5534,"{'longitude': 35.31632423400879, 'latitude': -1.3587212562561035}",2024-07-28 15:37:41+00:00,2024-07-28 16:01:00+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.31632423400879 -1.3587212562561035),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-28 15:37:41+00:00,False,35.31632423400,-1.35872125626
"200",dad96ee1-24be-4bc6-8e10-6c7da4801008,dad96ee1-24be-4bc6-8e10-6c7da4801008,"{'longitude': 35.31623840332031, 'latitude': -1.358656883239746}",2024-07-28 21:41:10+00:00,2024-07-28 22:01:14+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,c07c8a16-c7e3-45d7-9579-0f40f9133e8d,5cff64a6-89a0-4f25-a132-401146639a5e,POINT (35.31623840332031 -1.358656883239746),observations.subject,5cff64a6-89a0-4f25-a132-401146639a5e,2205B0123,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:31:26.269507+03:00,2024-07-25T17:31:26.269558+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-09-12T19:24:28+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.31602382659912, -1.358925104141235]}, 'properties': {'title': '2205B0123', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': '5cff64a6-89a0-4f25-a132-401146639a5e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/5cff64a6-89a0-4f25-a132-401146639a5e,#ff0000,5cff64a6-89a0-4f25-a132-401146639a5e,2024-07-28 21:41:10+00:00,False,35.31623840330,-1.35865688324
