Field1,id,extra__id,extra__loc,extra__rec,extra__cre,extra__exc,extra__das,extra__sou,extra__sub,geometry,extra__s_1,extra__s_2,extra__s_3,extra__s_4,extra__s_5,extra__s_6,extra__s_7,extra__s_8,extra__s_9,extra___10,extra___11,extra___12,extra___13,extra___14,extra___15,extra___16,extra___17,extra___18,extra___19,extra___20,extra___21,extra___22,groupby_co,fixtime,junk_statu,longitude,latitude
"468",4d1e836c-da6c-4c9a-8f6d-6aca3563e64d,4d1e836c-da6c-4c9a-8f6d-6aca3563e64d,"{'longitude': 35.28681993484497, 'latitude': -1.4590036869049072}",2024-08-01 02:50:27+00:00,2024-08-01 03:03:05+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.28681993484497 -1.4590036869049072),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-01 02:50:27+00:00,False,35.28681993480,-1.45900368690
"526",934055f2-9ea8-420d-9439-d90435e42c0a,934055f2-9ea8-420d-9439-d90435e42c0a,"{'longitude': 35.30186176300049, 'latitude': -1.4439940452575684}",2024-08-01 15:21:11+00:00,2024-08-01 15:33:48+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.30186176300049 -1.4439940452575684),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-01 15:21:11+00:00,False,35.30186176300,-1.44399404526
"556",d49378d4-2b7c-4b6f-b40b-5dcb04511fed,d49378d4-2b7c-4b6f-b40b-5dcb04511fed,"{'longitude': 35.28681993484497, 'latitude': -1.458960771560669}",2024-08-01 21:12:27+00:00,2024-08-01 21:33:39+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.28681993484497 -1.458960771560669),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-01 21:12:27+00:00,False,35.28681993480,-1.45896077156
"595",48708981-ed3b-487c-a393-053f778dd7f9,48708981-ed3b-487c-a393-053f778dd7f9,"{'longitude': 35.28681993484497, 'latitude': -1.4590895175933838}",2024-08-02 03:32:28+00:00,2024-08-02 04:03:43+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.28681993484497 -1.4590895175933838),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-02 03:32:28+00:00,False,35.28681993480,-1.45908951759
"646",160ce75e-2048-465d-a0b5-baaf19222ec8,160ce75e-2048-465d-a0b5-baaf19222ec8,"{'longitude': 35.29291391372681, 'latitude': -1.4539289474487305}",2024-08-02 15:38:18+00:00,2024-08-02 16:05:49+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.29291391372681 -1.4539289474487305),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-02 15:38:18+00:00,False,35.29291391370,-1.45392894745
"667",f11a351b-595b-47cd-9c82-28235aa97c80,f11a351b-595b-47cd-9c82-28235aa97c80,"{'longitude': 35.28684139251709, 'latitude': -1.45918607711792}",2024-08-02 21:42:52+00:00,2024-08-02 22:03:30+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.28684139251709 -1.45918607711792),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-02 21:42:52+00:00,False,35.28684139250,-1.45918607712
"698",66b16d13-b220-47be-9408-8d11c2a6db57,66b16d13-b220-47be-9408-8d11c2a6db57,"{'longitude': 35.28701305389404, 'latitude': -1.4602160453796387}",2024-08-03 03:59:18+00:00,2024-08-03 04:33:23+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.28701305389404 -1.4602160453796387),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-03 03:59:18+00:00,False,35.28701305390,-1.46021604538
"715",743424bd-0aa5-49e6-a084-4ca5e3b62fec,743424bd-0aa5-49e6-a084-4ca5e3b62fec,"{'longitude': 35.295681953430176, 'latitude': -1.4523518085479736}",2024-08-03 10:25:39+00:00,2024-08-03 10:33:27+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.295681953430176 -1.4523518085479736),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-03 10:25:39+00:00,False,35.29568195340,-1.45235180855
"739",8f1088c7-1cf1-4bab-b507-cd4af0970e39,8f1088c7-1cf1-4bab-b507-cd4af0970e39,"{'longitude': 35.287442207336426, 'latitude': -1.4585423469543457}",2024-08-03 16:19:21+00:00,2024-08-03 16:33:47+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.287442207336426 -1.4585423469543457),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-03 16:19:21+00:00,False,35.28744220730,-1.45854234695
"780",2e983533-3f8e-42e4-a041-c7072413b645,2e983533-3f8e-42e4-a041-c7072413b645,"{'longitude': 35.2870774269104, 'latitude': -1.459733247756958}",2024-08-04 04:40:50+00:00,2024-08-04 05:03:00+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,0d4a92f4-0c5c-4118-9641-753cdb162d5a,ff54386f-25f4-4791-9326-5a64c026bf02,POINT (35.2870774269104 -1.459733247756958),observations.subject,ff54386f-25f4-4791-9326-5a64c026bf02,2207B1831,wildlife,cow,,"{'rgb': '', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-26T20:02:13.398383+03:00,2024-07-26T20:02:13.398436+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T01:21:59+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.28690576553345, -1.459078788757324]}, 'properties': {'title': '2207B1831', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'ff54386f-25f4-4791-9326-5a64c026bf02', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/ff54386f-25f4-4791-9326-5a64c026bf02,#ff0000,ff54386f-25f4-4791-9326-5a64c026bf02,2024-08-04 04:40:50+00:00,False,35.28707742690,-1.45973324776
